timestamp,source,request,status,size,user_agent,anomaly
2015-05-18T10:05:36+00:00,66.249.73.135,GET /blog/tags/sysadvent2009 HTTP/1.1,200,8586,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:58+00:00,81.169.144.135,GET /wp/wp-admin/ HTTP/1.1,404,292,-,-1
2015-05-18T10:05:17+00:00,180.76.5.71,GET /robots.txt HTTP/1.1,200,,Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2,1
2015-05-18T10:05:36+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:01+00:00,157.55.33.44,GET /projects/java-chatclient/imchat.tar.gz HTTP/1.1,301,357,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),-1
2015-05-18T10:05:17+00:00,54.225.29.47,GET /?flav=rss20 HTTP/1.1,200,29941,Mozilla/5.0 (compatible; FlipboardRSS/1.1; +http://flipboard.com/browserproxy),1
2015-05-18T10:05:29+00:00,94.197.120.210,GET /images/googledotcom.png HTTP/1.1,200,65748,"Mozilla/5.0 (Linux; U; Android 4.1.2; en-gb; SonyC5303 Build/12.0.A.1.257) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",1
2015-05-18T10:05:23+00:00,157.56.229.184,GET /articles/arp-security/ HTTP/1.1,200,19735,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),1
2015-05-18T10:05:41+00:00,68.4.202.231,GET /favicon.ico HTTP/1.1,200,3638,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:57+00:00,209.85.238.199,GET /?flav=atom HTTP/1.1,200,32352,Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; 16 subscribers; feed-id=3389821348893992437),1
2015-05-18T10:05:04+00:00,92.230.229.41,GET /projects/xdotool/ HTTP/1.1,200,12292,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20",1
2015-05-18T10:05:14+00:00,92.230.229.41,GET /reset.css HTTP/1.1,200,1015,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20",1
2015-05-18T10:05:17+00:00,92.230.229.41,GET /style2.css HTTP/1.1,200,4877,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20",1
2015-05-18T10:05:05+00:00,92.230.229.41,GET /images/jordan-80.png HTTP/1.1,200,6146,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20",1
2015-05-18T10:05:00+00:00,92.230.229.41,GET /images/web/2009/banner.png HTTP/1.1,200,52315,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20",1
2015-05-18T10:05:31+00:00,92.230.229.41,GET /favicon.ico HTTP/1.1,200,3638,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36 CoolNovo/2.0.9.20",1
2015-05-18T10:05:29+00:00,68.4.202.231,GET /blog/geekery/xdo.html HTTP/1.1,200,10521,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:48+00:00,68.4.202.231,GET /reset.css HTTP/1.1,200,1015,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:37+00:00,68.4.202.231,GET /style2.css HTTP/1.1,200,4877,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:48+00:00,68.4.202.231,GET /images/jordan-80.png HTTP/1.1,200,6146,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:50+00:00,68.4.202.231,GET /images/web/2009/banner.png HTTP/1.1,200,52315,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:21+00:00,180.180.97.143,GET /presentations/logstash-scale11x/ HTTP/1.1,200,54239,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:22.0) Gecko/20100101 Firefox/22.0,1
2015-05-18T10:05:25+00:00,180.180.97.143,GET /kibana/ HTTP/1.1,200,4483,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:22.0) Gecko/20100101 Firefox/22.0,1
2015-05-18T10:05:24+00:00,23.105.131.207,GET /articles/ppp-over-ssh/ HTTP/1.1,200,18586,Mozilla/5.0 (X11; U; Linux i686; it-IT; rv:1.9.0.2) Gecko/2008092313 Ubuntu/9.25 (jaunty) Firefox/3.8,1
2015-05-18T10:05:41+00:00,107.203.4.32,GET /projects/xdotool/ HTTP/1.1,200,12292,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",1
2015-05-18T10:05:45+00:00,107.203.4.32,GET /reset.css HTTP/1.1,200,1015,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",1
2015-05-18T10:05:09+00:00,107.203.4.32,GET /style2.css HTTP/1.1,200,4877,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",1
2015-05-18T10:05:55+00:00,107.203.4.32,GET /images/jordan-80.png HTTP/1.1,200,6146,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",1
2015-05-18T10:05:26+00:00,107.203.4.32,GET /images/web/2009/banner.png HTTP/1.1,200,52315,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",1
2015-05-18T10:05:52+00:00,107.203.4.32,GET /favicon.ico HTTP/1.1,200,3638,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.17 (KHTML, like Gecko) Chrome/24.0.1312.52 Safari/537.17",1
2015-05-18T10:05:30+00:00,208.91.156.11,GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1,404,324,Chef Client/10.18.2 (ruby-1.9.3-p327; ohai-6.16.0; x86_64-linux; +http://opscode.com),-1
2015-05-18T10:05:07+00:00,23.105.131.70,GET /articles/ppp-over-ssh/ HTTP/1.1,200,18586,Opera/9.64(Windows NT 5.1; U; en) Presto/2.1.1,1
2015-05-18T10:05:31+00:00,208.93.0.48,GET /?flav=rss20 HTTP/1.1,200,29941,LiveJournal.com (webmaster@livejournal.com; for http://www.livejournal.com/users/cshpsionic/; 8 readers),1
2015-05-18T10:05:22+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:32+00:00,66.249.73.135,GET /blog/tags/shell?page=3 HTTP/1.1,200,20447,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),1
2015-05-18T10:05:51+00:00,66.249.73.135,GET /blog/tags/flashback2010 HTTP/1.1,200,10849,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:17+00:00,24.151.226.65,GET /blog/rants/forbes-dot-com-sucks.html HTTP/1.1,200,9482,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0,1
2015-05-18T10:05:03+00:00,24.151.226.65,GET /blog/rants/forbes-dot-com-sucks.html HTTP/1.1,200,9482,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0,1
2015-05-18T10:05:08+00:00,208.115.113.88,GET /blog/geekery/jquery-interface-puffer.html HTTP/1.1,200,9799,Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com),1
2015-05-18T10:05:28+00:00,66.249.73.135,GET /blog/tags/laptop HTTP/1.1,200,8854,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:11+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:29+00:00,66.249.73.185,GET /doc/org/elasticsearch/action/support/master/TransportMasterNodeOperationAction.html HTTP/1.1,404,363,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),-1
2015-05-18T10:05:12+00:00,100.43.83.137,GET /blog/geekery/log-analytics-with-open-source.html HTTP/1.1,200,10382,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:38+00:00,50.16.19.13,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,Tiny Tiny RSS/1.11 (http://tt-rss.org/),1
2015-05-18T10:05:53+00:00,23.92.61.96,GET / HTTP/1.1,200,37932,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0,1
2015-05-18T10:05:43+00:00,23.92.61.96,GET /blog/geekery/installing-windows-8-consumer-preview.html HTTP/1.1,200,8948,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0,1
2015-05-18T10:05:17+00:00,66.249.73.135,GET /blog/tags/firefox?flav=rss20 HTTP/1.1,200,16021,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),1
2015-05-18T10:05:34+00:00,66.249.73.135,GET /blog/site/sitemove4.html HTTP/1.1,200,8370,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:01+00:00,74.125.40.19,GET /?flav=rss20 HTTP/1.1,200,29941,FeedBurner/1.0 (http://www.FeedBurner.com),1
2015-05-18T10:05:59+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:35+00:00,41.141.61.166,GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1,200,175208,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",1
2015-05-18T10:05:25+00:00,209.85.238.199,GET /blog/tags/firefox?flav=rss20 HTTP/1.1,200,16021,Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; 3 subscribers; feed-id=14171215010336145331),1
2015-05-18T10:05:09+00:00,66.249.73.135,GET /?flav=rss20 HTTP/1.1,200,29941,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),1
2015-05-18T10:05:05+00:00,198.46.149.143,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1,200,9316,Tiny Tiny RSS/1.11 (http://tt-rss.org/),1
2015-05-18T10:05:33+00:00,198.46.149.143,GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1,200,10756,Tiny Tiny RSS/1.11 (http://tt-rss.org/),1
2015-05-18T10:05:23+00:00,66.249.73.135,GET /blog/geekery/grok-pattern-predicates HTTP/1.1,200,10730,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:53+00:00,66.249.73.135,GET /blog/tags/httpd HTTP/1.1,200,9940,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:24+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:36+00:00,179.186.211.223,GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1,200,175208,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",1
2015-05-18T10:05:46+00:00,178.255.215.71,GET /blog/growing-logstash-value.html HTTP/1.1,200,11113,Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot),1
2015-05-18T10:05:06+00:00,66.249.73.135,GET /files/xdotool/docs/html/structcontext.html HTTP/1.1,304,,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:41+00:00,86.180.53.110,GET /images/tsawm-20070222.png HTTP/1.1,200,25683,"Mozilla/5.0 (Linux; Android 4.4.2; GT-I9300 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.99 Mobile Safari/537.36",1
2015-05-18T10:05:57+00:00,201.124.21.149,GET /favicon.ico HTTP/1.1,200,3638,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:14+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:19+00:00,66.249.73.135,GET /scripts/backup/recover HTTP/1.1,200,339,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),1
2015-05-18T10:05:37+00:00,177.106.12.201,GET /projects/xdotool HTTP/1.1,301,339,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,-1
2015-05-18T10:05:39+00:00,177.106.12.201,GET /projects/xdotool/ HTTP/1.1,200,12292,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,1
2015-05-18T10:05:56+00:00,177.106.12.201,GET /reset.css HTTP/1.1,200,1015,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,1
2015-05-18T10:05:09+00:00,177.106.12.201,GET /style2.css HTTP/1.1,200,4877,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,1
2015-05-18T10:05:37+00:00,177.106.12.201,GET /favicon.ico HTTP/1.1,200,3638,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,1
2015-05-18T10:05:27+00:00,177.106.12.201,GET /images/jordan-80.png HTTP/1.1,200,6146,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,1
2015-05-18T10:05:32+00:00,177.106.12.201,GET /images/web/2009/banner.png HTTP/1.1,200,52315,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:26.0) Gecko/20100101 Firefox/26.0,1
2015-05-18T10:05:18+00:00,157.55.35.36,GET /?page=3 HTTP/1.1,200,39559,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),1
2015-05-18T10:05:58+00:00,66.249.73.135,GET /blog/geekery/distributed-xargs.html HTTP/1.1,200,10922,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:50+00:00,107.170.41.69,GET /?flav=atom HTTP/1.1,200,32352,Feedbin - 1 subscribers,1
2015-05-18T10:05:49+00:00,84.52.150.17,GET /projects/xdotool/ HTTP/1.1,200,12292,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:03+00:00,84.52.150.17,GET /reset.css HTTP/1.1,200,1015,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:31+00:00,84.52.150.17,GET /style2.css HTTP/1.1,200,4877,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:42+00:00,84.52.150.17,GET /favicon.ico HTTP/1.1,200,3638,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:18+00:00,84.52.150.17,GET /images/jordan-80.png HTTP/1.1,200,6146,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:38+00:00,84.52.150.17,GET /images/web/2009/banner.png HTTP/1.1,200,52315,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:53+00:00,84.52.150.17,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:40+00:00,50.16.19.13,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,Tiny Tiny RSS/1.11 (http://tt-rss.org/),1
2015-05-18T10:05:43+00:00,37.237.137.58,GET /images/googledotcom.png HTTP/1.1,200,65748,"Mozilla/5.0 (Linux; U; Android 4.1.2; ar-ae; GT-I8262 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30 GSA/3.2.17.1009776.arm",1
2015-05-18T10:05:55+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:38+00:00,180.76.6.233,GET /blog/tags/shell?page=1 HTTP/1.1,200,32907,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),1
2015-05-18T10:05:09+00:00,180.76.5.191,GET /robots.txt HTTP/1.1,200,,Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2,1
2015-05-18T10:05:31+00:00,74.125.176.146,GET /?flav=rss20 HTTP/1.1,200,29941,FeedBurner/1.0 (http://www.FeedBurner.com),1
2015-05-18T10:05:04+00:00,68.88.73.113,GET /projects/xdotool/xdotool.xhtml HTTP/1.1,200,50112,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:07+00:00,68.88.73.113,GET /favicon.ico HTTP/1.1,200,3638,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:16+00:00,66.249.81.20,GET / HTTP/1.1,200,37932,Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon,1
2015-05-18T10:05:30+00:00,66.249.81.20,GET /favicon.ico HTTP/1.1,200,3638,Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon,1
2015-05-18T10:05:51+00:00,66.249.73.185,GET /files/rpm/apache-maven.spec HTTP/1.1,304,,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1
2015-05-18T10:05:49+00:00,97.93.16.156,GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1,200,175208,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_5 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B400 Safari/8536.25",1
2015-05-18T10:05:56+00:00,68.180.224.225,GET /robots.txt HTTP/1.1,200,,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),1
2015-05-18T10:05:22+00:00,68.180.224.225,GET /blog/tags/comcast HTTP/1.1,200,19431,Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp),1
2015-05-18T10:05:50+00:00,208.91.156.11,GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1,404,324,Chef Client/10.18.2 (ruby-1.9.3-p327; ohai-6.16.0; x86_64-linux; +http://opscode.com),-1
2015-05-18T10:05:41+00:00,69.63.23.193,GET /favicon.ico HTTP/1.1,200,3638,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:14+00:00,216.14.102.16,HEAD /projects/xboxproxy HTTP/1.1,301,,distilator/0.1 (http://people.freebsd.org/~ehaupt/distilator/),-1
2015-05-18T10:05:06+00:00,216.14.102.16,HEAD /projects/xboxproxy/ HTTP/1.1,200,,distilator/0.1 (http://people.freebsd.org/~ehaupt/distilator/),1
2015-05-18T10:05:45+00:00,66.147.242.187,GET /presentations/logstash-hmmm/images/logstash-and-metrics.png HTTP/1.1,200,149691,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.2; SV1; .NET CLR 2.0.50727; InfoPath.1),1
2015-05-18T10:05:36+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:15+00:00,66.249.73.135,GET /blog/site/183.html HTTP/1.1,200,8590,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),1
2015-05-18T10:05:08+00:00,108.174.55.234,GET /?flav=rss20 HTTP/1.1,200,29941,-,1
2015-05-18T10:05:27+00:00,66.249.73.135,GET /?flav=atom HTTP/1.1,200,32352,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),1
2015-05-18T10:05:59+00:00,130.117.119.79,GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1,200,9316,-,1
2015-05-18T10:05:20+00:00,201.124.21.149,GET /projects/xdotool/ HTTP/1.1,200,12292,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:58+00:00,201.124.21.149,GET /style2.css HTTP/1.1,200,4877,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:20+00:00,201.124.21.149,GET /reset.css HTTP/1.1,200,1015,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:29+00:00,201.124.21.149,GET /images/jordan-80.png HTTP/1.1,200,6146,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:04+00:00,201.124.21.149,GET /images/web/2009/banner.png HTTP/1.1,200,52315,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,1
2015-05-18T10:05:15+00:00,100.43.83.137,GET /blog/tags/soekris HTTP/1.1,200,19483,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:01+00:00,100.43.83.137,GET /blog/geekery/puppet-exported-resource-expiration.html HTTP/1.1,200,9804,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:56+00:00,100.43.83.137,GET /blog/tags/scripting HTTP/1.1,200,8775,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:58+00:00,100.43.83.137,GET /blog/tags/tools HTTP/1.1,200,26510,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:44+00:00,100.43.83.137,GET /scripts/streamtest HTTP/1.1,304,,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:12+00:00,100.43.83.137,GET /blog/geekery/interesting-freebsd-network-config.html HTTP/1.1,200,9265,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:58+00:00,100.43.83.137,GET /blog/tags/alert HTTP/1.1,200,10976,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:19+00:00,100.43.83.137,GET /blog/geekery/102.html HTTP/1.1,200,8772,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:27+00:00,100.43.83.137,GET /blog/tags/g++ HTTP/1.1,200,10260,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:02+00:00,100.43.83.137,GET /blog/tags/wifi HTTP/1.1,200,10613,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:03+00:00,100.43.83.137,GET /?page=28 HTTP/1.1,200,34105,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:08+00:00,100.43.83.137,GET /icons/blank.gif HTTP/1.1,304,,Mozilla/5.0 (compatible; YandexImages/3.0; +http://yandex.com/bots),1
2015-05-18T10:05:51+00:00,46.105.14.53,GET /blog/tags/puppet?flav=rss20 HTTP/1.1,200,14872,UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/,1
2015-05-18T10:05:28+00:00,172.251.97.53,GET /images/googledotcom.png HTTP/1.1,200,65748,"Mozilla/5.0 (iPod; CPU iPhone OS 6_1_5 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B400 Safari/8536.25",1
